T,article_title,date,event,Unnamed: 0
1282.0,"[올림픽] 한국 컬링 갤런트 감독, 예비 며느리 있는 캐나다와 첫판(종합)",2022-02-09,CUR,
1283.0,"[베이징올림픽] 돌아온 ‘팀킴’, 금빛 스톤 던진다",2022-02-09,CUR,
1284.0,'또 꽈당' 스키여제 울린 설질…'100% 인공눈' 사고 속출,2022-02-09,ALP,
1285.0,10명 중 4명 '꽈당'…스키여제도 무릎 꿇린 베이징올림픽 '인공 눈',2022-02-09,ALP,
1286.0,中 인공눈에 날아간 ‘스키 여제’의 꿈,2022-02-09,ALP,
1287.0,"[2022 베이징] 시프린, 활강 도중 '콰당' 여자 회전서도 실격",2022-02-09,ALP,
1288.0,[베이징올림픽]또 넘어진 '스키여제' 시프린..2경기 연속 실격,2022-02-09,ALP,
1289.0,"시프린·블로바, 동갑내기 라이벌의 엇갈린 희비",2022-02-09,ALP,
1290.0,"고개숙인 ‘스키여제’… 시프린, 회전서 또 실격",2022-02-09,ALP,
1291.0,"블로바, 알파인 회전 金…시프린은 또 실격(종합)[베이징2022]",2022-02-09,ALP,
1292.0,"[올림픽] '알파인 회전 우승' 블로바 ""동료들에게 큰 힘을 얻었다""",2022-02-09,ALP,
1293.0,"블로바, 생애 첫 올림픽 금메달…시프린과 라이벌전 완승",2022-02-09,ALP,
1294.0,5초만에 꽈당…'스키여제' 또 허무한 실격,2022-02-09,ALP,
1295.0,Gim So-hui finishes slalom in 39th place,2022-02-09,ALP,
1296.0,"""아빠가 살아 계셨다면 절 격려해주셨을 텐데"" 스키 레전드 시프린 [베이징올림픽]",2022-02-09,ALP,
1297.0,"김소희, 알파인스키 회전 39위 완주…블로바 ‘金’&시프린 ‘실격’, 희비 엇갈린 라이벌",2022-02-09,ALP,
1298.0,[베이징 NOW]싱겁게 끝난 '스키 여제 대결' 블로바 金 획득…시프린 실격,2022-02-09,ALP,
1299.0,"김소희, 알파인스키 최종 39위...강영서는 완주 실패 [알파인스키 회전]",2022-02-09,ALP,
1300.0,"'3번째 올림픽' 김소희, 알파인 여자 회전 39위 [올림픽 스키]",2022-02-09,ALP,
1301.0,"[올림픽] 김소희, 알파인 스키 여자 회전 최종 39위…블로바 우승",2022-02-09,ALP,
1302.0,-올림픽- 블로바 금메달…시프린은 2회 연속 실격 '엇갈린 라이벌'(종합),2022-02-09,ALP,
1303.0,[영상] “영서 몫까지”…알파인 스키 김소희 시원한 질주,2022-02-09,ALP,
1304.0,"""같은 유니폼 입고 은메달 땄는데 탈락?""... 스키점프도 판정 논란",2022-02-09,SJP,
1305.0,[비디오머그] 스키점프 무더기 실격 놓고 계속되는 음모론…중국의 큰 그림 가능성?,2022-02-09,SJP,
1306.0,‘베이징 올림픽’ 스키점프 경기 이후 ‘심슨가족’ 재조명된 이유,2022-02-09,SJP,
1307.0,유니폼 2㎝ 크다고 실격… 눈물 쏟은 스키점프 선수의 한마디,2022-02-09,SJP,
1308.0,"""지옥인가요?"" 이런 반응까지 나온 베이징 스키점프대 실체",2022-02-09,SJP,
1309.0,"중국 스키점프 선수, 꼴찌 실력인데 심판 전원에 만점?",2022-02-09,SJP,
1310.0,"[올림픽] '옷 2㎝ 커 실격' 스키점프 스타 ""내 실수로 동료 인생 바꿔…""",2022-02-09,SJP,
1311.0,스키점프도 충격적 실격…베이징 동계올림픽 수준도 '실격',2022-02-09,SJP,
1312.0,"스키점프 옷 2㎝ 크다고, 獨·日·노르웨이 에이스들 줄줄이 실격",2022-02-09,SJP,
1313.0,"루지 2인승 박진용·조정명, 2차 합계 12위",2022-02-09,LUG,
1314.0,[올림픽] '투혼의 레이스' 루지 2인승 박진용·조정명 12위,2022-02-09,LUG,
1315.0,"'3번째 올림픽' 박진용-조정명, 2인승 12위 [올림픽 루지]",2022-02-09,LUG,
1316.0,[영상] ‘엄지척’ 박진용·조정명 루지 2인승 완벽 주행,2022-02-09,LUG,
1317.0,썰매 전복되고도 투혼의 완주한 프리쉐…동료와의 마지막 더 뜨겁게 ‘안녕’,2022-02-09,LUG,
1318.0,"[2022베이징] ""엄마 아빠 티비나왔다!"" 루지 2인승 박진용-조정명, 1차 59초 361",2022-02-09,LUG,
1319.0,썰매 뒤집힌 채로 완주…루지 귀화선수 '감동 레이스',2022-02-09,LUG,
1320.0,"귀화선수 프리쉐, 태극마크 달고 ‘유종의 미’ 거둘까 [주목 이 경기]",2022-02-09,LUG,
1321.0,뒤집힌 썰매 끝까지 잡았다… ‘푸른눈 한국인’ 프리쉐의 역주,2022-02-09,LUG,
1322.0,"'귀화 선수' 프리쉐의 마지막 올림픽…""코리안 드림은 계속""",2022-02-09,LUG,
1323.0,"평창에서처럼 또 썰매 뒤집힌 에밀리 스위니, 그래도 웃음을 잃지 않았다[베이징올림픽]",2022-02-09,LUG,
1324.0,출산 9개월 만에 우승…사상 최초 루지 여자 1인승 3연패 가이젠베르거 [베이징동계올림픽],2022-02-09,LUG,
1325.0,썰매 뒤집어지고도 완주…마지막 올림픽에서 빛난 프리쉐의 투혼[베이징올림픽],2022-02-09,LUG,
1326.0,Frisch finishes women's luge in 19th place,2022-02-09,LUG,
1327.0,"'귀화' 루지 에일린 프리쉐, 재활 딛고 최종 19위 기록",2022-02-09,LUG,
1328.0,"[2022 베이징] 프리쉐, 루지 여 1인승 19위 마무리",2022-02-09,LUG,
1329.0,'루지 여제' 사상 첫 올림픽 3연패 달성,2022-02-09,LUG,
1330.0,[올림픽] 루지 여자 1인승 프리쉐 19위…가이젠베르거 3연패,2022-02-09,LUG,
1331.0,"‘귀화선수’ 프리쉐, 썰매 전복에도 완주…은퇴무대 투혼",2022-02-09,LUG,
1332.0,"독일에서 온 프리쉐, 태극마크 달고 마지막 레이스 [올림픽 루지]",2022-02-09,LUG,
1333.0,"""빨리 집에 가고파""…美 올림픽 선수, 화상으로 첫 아기 출산 지켜봐",2022-02-09,BTH,
1334.0,"“러 선수들 코로나 의심” 마스크 썼던 캐나다, 다음 경기선 바로 ‘노 마스크’",2022-02-09,IHO,
1335.0,"[베이징 리포트] 검은 호랑이 기운으로…한국 썰매, 메달사냥 나선다",2022-02-09,BOB,
1336.0,‘흑호랑이의 기운을 받자’ 한국 봅슬레이·스켈레톤 대표팀 썰매 디자인 공개[베이징올림픽],2022-02-09,BOB,
1337.0,"평창 빛냈던 아프리카의 ‘쿨러닝’, 베이징에서 사라진 이유",2022-02-09,BOB,
1338.0,"""윤종이 형, 내 몫까지 금빛 질주!"" 봅슬레이 '영혼의 파트너'의 브로맨스",2022-02-09,BOB,
1339.0,벨라루스 선수 망명 또…'반정부' 찍힌 17세 스키소녀 폴란드행,2022-02-09,CCS,
1340.0,'아이언맨' 윤성빈 내일 출격...1000번 탄 중국과 경쟁,2022-02-09,SKN,
1341.0,[오늘의 올림픽] 스켈레톤 남자 1차·2차 外(10일),2022-02-09,SKN,
1342.0,'아이언맨' 윤성빈 내일 출격...1000번 탄 중국과 경쟁,2022-02-09,SKN,
1343.0,냉철해진 ‘아이언맨’… 폭발적 스타트로 승부수,2022-02-09,SKN,
1344.0,'총알' 탄 윤성빈…반전 드라마 쓴다,2022-02-09,SKN,
1345.0,[베이징올림픽] ‘아이언맨’ 윤성빈 출격… 2연패 가능할까,2022-02-09,SKN,
1346.0,평창 영광 재현에 나선다... '아이언맨' 윤성빈 10일 출격,2022-02-09,SKN,
1347.0,"‘호랑이해, 우리가 정복한다’…봅슬레이·스켈레톤 디자인 공개[베이징올림픽]",2022-02-09,SKN,
1348.0,[올림픽] '호랑이처럼 빠르게'…봅슬레이·스켈레톤 디자인 공개,2022-02-09,SKN,
1349.0,컨디션 슬슬 오르는 윤성빈…오늘 ‘아이언맨’ 2탄 찍는다,2022-02-09,SKN,
1350.0,"[베이징올림픽] '아이언맨' 윤성빈 스켈레톤 출격, 2연패 가능할까",2022-02-09,SKN,
1351.0,‘윤성빈-정승기 나가신다’ 한국썰매 자존심 지켜라! [강산 기자의 여기는 베이징],2022-02-09,SKN,
1352.0,"[올림픽] 스하우텐, 닷새 만에 또 신기록…빙속 3000m 이어 5000m도 금",2022-02-10,SSK,
1353.0,"중장거리 간판 김민석, 이승훈 정재원과 팀추월 도전",2022-02-10,SSK,
1354.0,스피드스케이팅 때아닌 ‘빙질 로비’ 논란 … 열악한 빙질에 국가간 신경전,2022-02-10,SSK,
1355.0,"실격땐 강원도청이었는데…황대헌 金따니 ""한국체대 소속""",2022-02-10,SSK,
1356.0,"첫 메달 소식 알린 김민석 ""아직 끝나지 않았다""",2022-02-10,SSK,
1357.0,"“체격 열세지만 집념으로 일군 기적, 기록으로 중국 코 납작”",2022-02-10,SSK,
1358.0,[니하오! 베이징] 올림픽 출전 위해 45번 코 찔렀다,2022-02-10,SSK,
1359.0,‘빙속 왕국’ 네덜란드 대표는 컴퓨터가 정한다,2022-02-10,SSK,
1360.0,‘페이스메이커→에이스’ 정재원 나가신다,2022-02-10,SSK,
1361.0,"“비난하지 말자” 베이징 악몽 이겨낸 GG사토, ‘무더기 실격 논란’ 日 스키점프 선수 위로",2022-02-10,SJP,
1362.0,"-올림픽- 한국 루지, 마지막 계주서 13위…가이젠베르거 2관왕",2022-02-10,LUG,
1363.0,[베이징올림픽] 루지 혼성 릴레이 '마의 13구간'서 미끄러지며 메달 획득 실패 ,2022-02-10,LUG,
1364.0,[올림픽] 마의 구간서 미끄러진 루지 혼성 릴레이 13위…금메달은 독일(종합),2022-02-10,LUG,
1365.0,"[힘내라 베이징] 루지 대표팀, 팀 계주 13위로 마무리",2022-02-10,LUG,
1366.0,[베이징 NOW] '아쉽다 마의 13번'… 한국 루지 팀 계주 종합 13위,2022-02-10,LUG,
1367.0,"프리쉐-임남규-박진용-조정명, 팀 계주 13위로 대회 마무리 [올림픽 루지]",2022-02-10,LUG,
1368.0,"[올림픽] 루지 혼성 릴레이, '마의 13구간'서 미끄러지며 메달 획득 실패",2022-02-10,LUG,
1369.0,"[2022베이징] '훌륭한 마무리' 마친 루지 대표팀, 3분 11초 238 기록",2022-02-10,LUG,
1370.0,[영상] 루지 ‘한국 드림팀’ 총출동…혼성 릴레이 멋진 경기,2022-02-10,LUG,
1371.0,"독일 루지 여제의 뼈있는 한마디, “중국에서는 할말 하지 않겠다”[베이징올림픽]",2022-02-10,LUG,
1372.0,Park and Cho complete two good runs in luge doubles,2022-02-10,LUG,
1373.0,中 올림픽 男 아이스하키 대표팀은 캐나다팀?…대다수 ‘외국인 용병’,2022-02-10,IHO,
1374.0,"[2022베이징] '데뷔전-대회 최고점' 미국, 프리스타일 스키 혼성 단체 우승",2022-02-10,FRS,
1375.0,"중국에 금메달 안긴 미녀 선수, 미국 국적 소지 질문에 내놓은 답은?",2022-02-10,FRS,
1376.0,中 검열도 '스노공주'는 예외? 인스타 사진 한장이 부른 논란,2022-02-10,FRS,
1377.0,“살아남은 것도 은메달도 내겐 기적”,2022-02-10,FRS,
1378.0,"이름 같은 회사 주가 10% 폭등… 中스키 금메달 에일린 구, 인기 폭발",2022-02-10,FRS,
1379.0,"""美 버리고 귀화"" 돈방석 앉은 스키선수, 국적 질문엔…",2022-02-10,FRS,
1380.0,“미국 국적 포기했나?” 질문에 중국 귀화 구에일린 ‘동문서답’...일부 미국 국민들 ‘분통’,2022-02-10,FRS,
1381.0,첫 메달 안긴 김민석이 벤치서 고개 푹 숙인 7위 中선수에 다가가 한 행동,2022-02-11,SSK,
1382.0,"김민석, 인성도 메달감…고개 파묻은 中선수 ‘토닥토닥’",2022-02-11,SSK,
1383.0,"中선수 울자 다독인 김민석, 박장혁 '꽈당' 잘됐다는 왕멍",2022-02-11,SSK,
1384.0,"‘30초 승부’ 스피드스케이팅, 깜짝 메달 안기나",2022-02-11,SSK,
1385.0,"'내면 멋짐 폭발'… 김민석, 동메달 경기 후 쓰레기 정리에 중국 선수 위로까지",2022-02-11,SSK,
1386.0,"제갈성렬 해설 “차민규, 500m 금메달 딸 것“",2022-02-11,SSK,
1387.0,"김민석, 울고있는 中선수 위로...“올림픽정신이란 바로 이것”",2022-02-11,SSK,
1388.0,[올림픽] 메달만큼 빛난 김민석의 올림픽 정신…울고 있는 중국 선수 위로,2022-02-11,SSK,
1389.0,"韓빙상, 주말 메달사냥 출격",2022-02-11,SSK,
1390.0,'진정한 월클 김민석'…中선수 위로 후 뒷정리까지[영상],2022-02-11,SSK,
1391.0,울고있는 中선수 다독였다…동메달 김민석의 빛나는 품격,2022-02-11,SSK,
1392.0,"[영상] ‘두 번의 신기록, 두 개의 금메달’…네덜란드 슈하우텐 대회 2관왕",2022-02-11,SSK,
1393.0,"‘늦게 핀 꽃’ 고다이라, 스피드스케이팅 500m 2연패 가능할까",2022-02-11,SSK,
1394.0,동메달 딴 뒤 '노메달' 중국 선수 위로하는 김민석 선수 포착,2022-02-11,SSK,
1395.0,"메달 따고 '뒷정리'까지…김민석, 실력만큼 매너도 '월클'",2022-02-11,SSK,
1396.0,"'金2·銀3' 이승훈, 최다메달 사냥 시동[베이징올림픽]",2022-02-11,SSK,
1397.0,"중국선수 위로하고, 쓰레기 치우고…메달딴 후 바빴던 김민석",2022-02-11,SSK,
1398.0,"“숫자가 뭐가 중요해, 내가 너무 자랑스러운걸!” 나이 잊은 뜨거운 레이스",2022-02-11,SSK,
1399.0,"김민석이 시작한 베이징 메달 레이스…한국 스피드스케이팅, 탄력 받았다",2022-02-11,SSK,
1400.0,‘스키여제’ 시프린의 계속되는 베이징 불운,2022-02-11,ALP,
1401.0,드론 5백대에 '구아이링' 얼굴‥애국주의가 점령한 올림픽,2022-02-11,ALP,
1402.0,"[베이징올림픽]'스키여제' 시프린, 슈퍼대회전에서도 '노메달'..베라미 1위",2022-02-11,ALP,
1403.0,완주가 이렇게 소중했구나… 미소 되찾은 스키 ‘최강’ 시프린,2022-02-11,ALP,
1404.0,"시프린, 삼수 끝에 베이징동계올림픽 첫 완주",2022-02-11,ALP,
1405.0,"[2022 베이징] '우울' 시프린, 슈퍼대회전 완주했지만 메달권 밖",2022-02-11,ALP,
1406.0,"[영상] 명예 회복 노린 ‘스키 여제’ 시프린, 슈퍼대회전 첫 도전했지만…",2022-02-11,ALP,
1407.0,"'2연속 실격' 부담 떨치고 완주한 시프린...""다시 경기할 수 있어 감사해""",2022-02-11,ALP,
1408.0,"'스키 여제' 시프린, 슈퍼대회전 완주했으나 9위…베라미 金[베이징2022]",2022-02-11,ALP,
1409.0,"[올림픽] 2연속 실격 극복한 스키여제 시프린 ""스스로 믿음 되찾아…자랑스러워""",2022-02-11,ALP,
1410.0,"[올림픽] 경기 중 다쳐 수술한 美스키 오브라이언 ""中 의료진에 감사""",2022-02-11,ALP,
1411.0,"시프린, 베이징서는 ‘무관’에 그칠까…슈퍼대회전에서도 메달권 밖",2022-02-11,ALP,
1412.0,[베이징올림픽]일본도 판정 불만…스키점프 다카나시 “유니폼 검사방법 달랐다”,2022-02-11,SJP,
1413.0,“난데없이 만세 요구” 스키점프 무더기 실격의 전말,2022-02-11,SJP,
1414.0,"日 스키점프 실격, 연맹 '복장 규정 논란'에 항의 예정",2022-02-11,SJP,
1415.0,"""유니폼 측정 방법 달랐다""…실격한 日 스키점프 스타 분통",2022-02-11,SJP,
1416.0,"""이전과 다르게 만세 자세로 측정했다"" 폭탄 발언, 日 스키점프 이의 제기한다",2022-02-11,SJP,
1417.0,"[올림픽]""스키점프 허벅지 유니폼 규정보다 2㎝ 컸다고 실격"" 일본도 판정 불만",2022-02-11,SJP,
1418.0,"""유니폼 검사방법 달랐다""…일본서도 판정 불만",2022-02-11,SJP,
1419.0,"[올림픽] 일본서도 판정 불만…""유니폼 검사방법 달랐다""",2022-02-11,SJP,
1420.0,“꼴찌여도 좋아” 희망의 질주 보여준 한국 루지,2022-02-11,LUG,
1421.0,루지 불모지서 해냈다…태극전사 전원 '아름다운 완주',2022-02-11,LUG,
1422.0,"""중국 떠나면 답할 것""…비판 '1도 없게' 무언의 압박",2022-02-11,LUG,
1423.0,[크랩] 뒤집힌 썰매 붙잡고 ‘완주’…한국 대표 아일린 프리쉐,2022-02-11,LUG,
1424.0,[영상] “할 말은 독일에서”…中서 ‘입 닫은’ 루지 여제,2022-02-11,LUG,
1425.0,Koran lugers end Beijing Games finishing 13th in team relay,2022-02-11,LUG,
1426.0,"[올림픽] 출산에도 끄떡없어…'루지 여제' 가이젠베르거, 3회 연속 2관왕",2022-02-11,LUG,
1427.0,"국내선수 30명뿐… 루지 태극전사들, 아름다운 ‘피니시’",2022-02-11,LUG,
1428.0,'태극손톱' 아일린 프리쉐의 아름다운 마지막 완주,2022-02-11,LUG,
1429.0,[올림픽] 굿바이 프리쉐·임남규…한국 루지 '포스트 평창 시대' 시작,2022-02-11,LUG,
1430.0,루지 불모지에 온 '푸른 눈 한국인'의 마지막 슬라이딩[베이징올림픽],2022-02-11,LUG,
1431.0,"한국 루지 새 역사, 불모지에서 전원 완주까지 [올림픽 루지]",2022-02-11,LUG,
1432.0,"한국 루지, 마지막 계주서 13위…가이젠베르거 2관왕",2022-02-11,LUG,
1433.0,"[2022베이징] 루지 최강국 독일, 전 종목 금메달 획득",2022-02-11,LUG,
1434.0,"[베이징올림픽]최선 다한 한국 루지, 단체전 13위로 마무리",2022-02-11,LUG,
1435.0,[영상] 빙판 위 '집단 난투극'…선수들 '파이팅'에 고통받는 심판,2022-02-11,IHO,
1436.0,"[영상] '19명 귀화' 중국 아이스하키팀, 데뷔전에서 미국에 0-8 대패",2022-02-11,IHO,
1437.0,"""우리 대표팀 맞아?""... 외국 출신 14명 데려와도 완패한 중국 아이스하키",2022-02-11,IHO,
1438.0,"귀화 선수로 가득찬 중국 아이스하키팀, 올림픽 데뷔전서 미국에 대패",2022-02-11,IHO,
1439.0,올림픽 집단 난투극…러시아-스위스 아이스하키 경기서 무슨 일이,2022-02-11,IHO,
1440.0,"[올림픽] 귀화선수로 가득찬 中 아이스하키팀…실력 밑바닥, 자국민도 외면",2022-02-11,IHO,
1441.0,[올림픽] '사라진 올림픽 정신'…ROC-스위스 아이스하키 경기서 난투극,2022-02-11,IHO,
1442.0,"""올림픽서 이런 추태를…"" 아이스하키장서 벌어진 집단 난투극",2022-02-11,IHO,
1443.0,한국없는 올림픽 아이스하키… 러시아-스위스 경기서 난투극 발생,2022-02-11,IHO,
1444.0,"[영상] 남자 아이스하키 미국, 올림픽 첫 출전 중국 8-0 완파",2022-02-11,IHO,
1445.0,"3분의 2가 귀화선수…'급조' 中 아이스하키, 데뷔전 참패",2022-02-11,IHO,
1446.0,"[올림픽] ""중국팀 맞아?"" 자국민도 외면하는 中 아이스하키 대표팀",2022-02-11,IHO,
1447.0,올림픽 맞나요? 달려들어 주먹다짐…아이스하키 ‘집단난투극’,2022-02-11,IHO,
1448.0,"귀화선수 76% 중국, 아이스하키 미국에 0-8 완패",2022-02-11,IHO,
1449.0,"[올림픽] 중국, 아이스하키 데뷔전서 미국에 0-8 완패",2022-02-11,IHO,
1450.0,올림픽 초유의 집단 난투극…아이스하키장에서 무슨 일이?,2022-02-11,IHO,
1451.0,"[2022베이징] '2명 동시 퇴장' 극복한 핀란드, 男 아이스하키서 슬로바키아 6-2 대파",2022-02-11,IHO,
